SEASON,NAME,CLASS,CODE,URL,DUST,RATING,UPLOADER,DATE,FORMAT,TYPE,STYLE
1,ManaGrind’s Midrange Shaman,Shaman,AAEBAaoICDNa9gKBBK8E7QX7BeAGC70B7gHvAfkD4QT1BP4F/wWGBrkG8AcA,https://www.hearthstonetopdecks.com/decks/managrinds-midrange-shaman-2/,6020,7,Evident,"May 14, 2014",Kraken,Midrange,Tournament
1,Gaara’s Midrange Hunter,Hunter,AAEBAR8GogLJBIAHxQjZCv4MDI0BqAK1A94EiAXrB5cI2QnbCe0JgQrbCgA=,https://www.hearthstonetopdecks.com/decks/gaaras-midrange-hunter/,880,1,Gaara,"May 2, 2014",Kraken,Midrange,Ladder
1,Danielctin14’s Zoo,Warlock,AAEBAf0GAsQI+AwOMPIB3ALgBPcE9QX7BZYG4gbOB9kHsQjCCOIMAA==,https://www.hearthstonetopdecks.com/decks/danielctin14s-zoo/,3000,0,Danielctin14,"May 2, 2014",Kraken,Control,Ladder
1,Danielctin14’s Midrange/Aggro Rogue,Rogue,AAEBAaIHCLICrwT7BPMFigeoCPgM+QwLtAH7AYwCmQLLA/UF+wWKBrkGiAfdCAA=,https://www.hearthstonetopdecks.com/decks/danielctin14s-midrangeaggro-rogue/,6900,0,Danielctin14,"May 2, 2014",Kraken,Midrange,Ladder
1,Amaz’s Mystic Square – Midrange Druid,Druid,AAEBAZICCKQD7QOTBOYF+wXaBvgMuQ0LQFr+AdkE3QS0BYoGuQbEBvsGmAcA,https://www.hearthstonetopdecks.com/decks/amazs-mystic-square-midrange-druid/,9140,-3,Amaz,"May 2, 2014",Wild,Midrange,Ladder
1,Rdu’s Control Warrior,Warrior,AAEBAQcKS9IC9gKkA5MExQSqBpAH+Az5DAqdApEDogTUBPwEjgWRBv8Hsgj7DAA=,https://www.hearthstonetopdecks.com/decks/rdus-control-warrior/,12640,1,Rdu,"May 2, 2014",Kraken,Control,Ladder
1,Rdu’s Tempo Rogue,Rogue,AAEBAaIHCD2MAs0D7QX1BagI+Az5DAtatAHJAfsBmQLLA/sFiga5BogH3QgA,https://www.hearthstonetopdecks.com/decks/rdus-tempo-rogue/,4940,0,Rdu,"May 2, 2014",Kraken,Tempo,Ladder
1,Strifecro’s Zoo Warlock,Warlock,AAEBAf0GBPIBogLiBsQIDTDcAt0E4AT3BPUF+wWKBvsGzgfZB7EIwggA,https://www.hearthstonetopdecks.com/decks/strifecros-zoo-warlock/,1560,1,StrifeCro,"May 2, 2014",Kraken,Control,Ladder
1,Strifecro’s Midrange Hunter,Hunter,AAEBAR8KhwTeBIAHmQfFCIEK2QrbCv4MnQ0KjQGoArUDyQTrB5cI2QnbCe0J2goA,https://www.hearthstonetopdecks.com/decks/strifecros-midrange-hunter/,2420,0,StrifeCro,"May 2, 2014",Kraken,Midrange,Ladder
1,Forsen’s Warlock Zoo,Warlock,AAEBAf0GBPIB3AKvBNkHDTCZAuAEkgX1BfsFigbOBs4HsQjCCMQI4gwA,https://www.hearthstonetopdecks.com/decks/forsens-warlock-zoo/,3000,0,Forsen,"May 2, 2014",Kraken,Aggro,Ladder
1,Forsen’s Snake Trap Midrange Hunter,Hunter,AAEBAR8GxwOHBK8EgAf+DJ0NDI0BqAK1A8kE3gSIBesHlwjZCdsJ7QmBCgA=,https://www.hearthstonetopdecks.com/decks/forsens-snake-trap-midrange-hunter/,4280,0,Forsen,"May 2, 2014",Kraken,Midrange,Ladder
1,Forsen’s Malyrogue,Rogue,AAEBAaIHBvsBsgK0A5sFxAXtBQy0AcsDzQO9BMYFuQaIB6QHqAjdCIYJ8wwA,https://www.hearthstonetopdecks.com/decks/forsens-malyrogue/,6700,2,Forsen,"May 2, 2014",Kraken,Combo,Ladder
1,Gaara’s Aggro/HandLock,Warlock,AAEBAf0GBpMErwTeBfMFiQbOBgwwkwGiAt0EggX1BfsF+wbOB8IIxAjcCgA=,https://www.hearthstonetopdecks.com/decks/gaaras-aggrohandlock/,6140,0,Gaara,"May 2, 2014",Kraken,Aggro,Ladder
1,DuckWingFACE’s Control Warrior,Warrior,AAEBAQcJ0ALSAvYCkAOkA5MExQSqBrIIClqdApEDogTUBPwEjgWRBv8H+wwA,https://www.hearthstonetopdecks.com/decks/duckwingfaces-control-warrior/,10240,0,DuckWingFace,"May 7, 2014",Kraken,Control,Ladder
1,Puffin’s Aggro Zoo,Warlock,AAEBAf0GBK8ElgbOBuIGDTDyAeAE9wT1BfsFigbOB9kHsQjCCMQI4gwA,https://www.hearthstonetopdecks.com/decks/puffins-aggro-zoo/,3000,4,Puffin,"May 7, 2014",Kraken,Aggro,Ladder
1,Puffin’s Midrange Druid,Druid,AAEBAZICCKQD7QPdBOYF7QXkCPgM+QwLQFr+AdkEtAX7BYoGuQbEBvsGmAcA,https://www.hearthstonetopdecks.com/decks/puffins-midrange-druid/,7540,1,Puffin,"May 7, 2014",Kraken,Ramp,Ladder
1,Puffin’s Midrange Shaman,Shaman,AAEBAaoICiDgAqQDgQT7BO0F9QXgBqQH8AcKvQHuAe8B+QP1BPsF/gX/BYYGuQYA,https://www.hearthstonetopdecks.com/decks/puffins-midrange-shaman/,6580,0,Puffin,"May 8, 2014",Kraken,Midrange,Ladder
1,Kitkatz Control Warrior – Older Version,Warrior,AAEBAQcKS9AC0gL2AqQDkwTFBPsEqgaQBwqdApEDogTUBPwEjgWRBv8Hsgj7DAA=,https://www.hearthstonetopdecks.com/decks/kitkatz-control-warrior-older-version/,12240,1,Kitkatz,"May 13, 2014",Kraken,Control,Tournament
1,Kitkatz Aggro Zoo,Warlock,AAEBAf0GBK8ElgbOBuIGDTDyAeAE9wT1BfsFigbOB9kHsQjCCMQI4gwA,https://www.hearthstonetopdecks.com/decks/kitkatz-aggro-zoo/,3000,0,Kitkatz,"May 13, 2014",Kraken,Aggro,Tournament
1,Kitkatz Midrange Druid,Druid,AAEBAZICCKQD7QPdBOYF7QXkCPgM+QwLQFr+AdkEtAX7BYoGuQbEBvsGmAcA,https://www.hearthstonetopdecks.com/decks/kitkatz-midrange-druid/,7540,1,Kitkatz,"May 13, 2014",Kraken,Midrange,Tournament
1,Team ManaGrind’s Miracle Rogue,Rogue,AAEBAaIHBrICpQOvBO0F3geoCAy0AYwC7QLLA80DvQSbBYgHpAfdCIYJ+wwA,https://www.hearthstonetopdecks.com/decks/team-managrinds-miracle-rogue/,6460,-1,Evident,"May 14, 2014",Kraken,Combo,Tournament
1,Clarity Gaming’s Freeze Mage – Tinkmaster Overspark Edition,Mage,AAEBAf0EBroExQTtBewHuAi/CAyKAawBwAG7ApUDyQOrBMsE7QSWBbwI+wwA,https://www.hearthstonetopdecks.com/decks/clarity-gamings-freeze-mage-2/,8920,2,Evident,"May 14, 2014",Kraken,Control,Tournament
1,Clarity Gaming’s Control Warrior – Tinkmaster Overspark Edition,Warrior,AAEBAQcKS9AC0gL2AqQDkwS6BMUEqgaQBwqdApEDogTUBPwEjgWRBv8Hsgj7DAA=,https://www.hearthstonetopdecks.com/decks/clarity-gamings-control-warrior-tinkmaster-overspark-edition/,13840,3,Evident,"May 14, 2014",Kraken,Control,Tournament
1,ManaGrind’s Aggro Zoo,Warlock,AAEBAf0GBPIBogKvBMQIDTCZAuAE4QSSBfUF+wWKBs4GzgexCMII4gwA,https://www.hearthstonetopdecks.com/decks/managrinds-aggro-zoo/,3000,3,Evident,"May 14, 2014",Kraken,Aggro,Tournament
1,Chakki’s Aggro Zoo,Warlock,AAEBAf0GBK8ElgbOBuIGDTDyAeAE9wT1BfsFigbOB9kHsQjCCMQI4gwA,https://www.hearthstonetopdecks.com/decks/chakkis-aggro-zoo/,3000,3,Chakki,"May 6, 2014",Kraken,Aggro,Ladder
10,Savjz’s ESL Legendary Series Week 8 Ramp Druid,Druid,AAEBAZICBO0D5gX4DPoODUD+AdkE+wS0BbkGxAaYB4sI5Aj5DNkN+A0A,https://www.hearthstonetopdecks.com/decks/savjzs-esl-legendary-series-week-8-ramp-druid/,7440,8,Savjz,"January 18, 2015",Wild,Ramp,Tournament
10,ThijsNL’s ESL Legendary Series Week 8 Midrange Paladin,Paladin,AAEBAZ8FDKICyAP0BfsFqwb6BpAH+Qy5DYEO6w+eEAncA88GsQiPCdkN6g/sD+0PkBAA,https://www.hearthstonetopdecks.com/decks/thijsnls-esl-legendary-series-week-8-midrange-paladin/,10820,0,Thijsnl,"January 18, 2015",Wild,Midrange,Tournament
10,ThijsNL’s ESL Legendary Series Week 8 Mech Mage,Mage,AAEBAf0EBsMBuQa4CIkOjA+eEAy7ApYFigb3DfYOiA+OD5QP/g+CEJAQlhAA,https://www.hearthstonetopdecks.com/decks/thijsnls-esl-legendary-series-week-8-mech-mage/,4340,7,Thijsnl,"January 18, 2015",Wild,Midrange,Tournament
10,ThijsNL’s ESL Legendary Series Week 8 Handlock,Warlock,AAEBAf0GBvsFiQa2B/kM+g6eEAyTAaIC3QT7BuEHjQjECMwI3AqBDvUPrRAA,https://www.hearthstonetopdecks.com/decks/thijsnls-esl-legendary-series-week-8-handlock/,8420,7,Thijsnl,"January 18, 2015",Wild,Control,Tournament
10,Kitkatz’s ESL Legendary Series Week 8 Ramp Druid,Druid,AAEBAZICBiS5BvgM+Qz6Dp4QDED+Ae0D2QS0BeYFxAaYB+QI+A39DZAQAA==,https://www.hearthstonetopdecks.com/decks/kitkatzs-esl-legendary-series-week-8-ramp-druid/,9820,1,Kitkatz,"January 18, 2015",Wild,Midrange,Tournament
10,LonelyLink’s ESL Legendary Series Week 8 Midrange Paladin,Paladin,AAEBAZ8FCKIC0gT6BpAH+Qy5DfoOnhAL3AP0Bc8GsQiPCdkNgQ7qD+wP7Q+QEAA=,https://www.hearthstonetopdecks.com/decks/lonelylinks-esl-legendary-series-week-8-midrange-paladin/,10880,0,LonelyLink,"January 18, 2015",Wild,Midrange,Tournament
10,LonelyLink’s ESL Legendary Series Week 8 Handlock,Warlock,AAEBAf0GCvsFiQa2B8QIzAjzDPkM+g71D54QCpMBogLdBPsG4QeNCNwK2Q2BDq0QAA==,https://www.hearthstonetopdecks.com/decks/lonelylinks-esl-legendary-series-week-8-handlock/,8360,0,LonelyLink,"January 18, 2015",Wild,Control,Tournament
10,Kitkatz’s ESL Legendary Series Week 8 Deathrattle Mage,Mage,AAEBAf0EBqICsQi4CPgMiQ76DgzDAfsBkgXZDfcNgQ72DpUP/g+CEJAQmRAA,https://www.hearthstonetopdecks.com/decks/kitkatzs-esl-legendary-series-week-8-deathrattle-mage/,7500,1,Kitkatz,"January 18, 2015",Wild,Midrange,Tournament
10,Savjz’s ESL Legendary Series Week 8 Midrange Paladin,Paladin,AAEBAZ8FDKIC3gX6BpAH9gf5DPsMgQ6CDuwP9Q+eEAncA9IE+wT0Bc8GjwnqD+0PmRAA,https://www.hearthstonetopdecks.com/decks/savjzs-esl-legendary-series-week-8-midrange-paladin/,9900,3,Savjz,"January 18, 2015",Wild,Midrange,Tournament
10,LonelyLink’s ESL Legendary Series Week 8 Deathrattle Priest,Priest,AAEBAa0GCAjcAZAHognTCrkNiw+eEAvtAfsBkALlBNUI0gryDNkNgQ6PDvYOAA==,https://www.hearthstonetopdecks.com/decks/lonelylinks-esl-legendary-series-week-8-deathrattle-priest/,9900,2,LonelyLink,"January 18, 2015",Wild,Midrange,Tournament
10,Savjz’s ESL Legendary Series Week 8 Fatigue Mage,Mage,AAEBAf0EBMABrgPFBPkMDU2KAckDywSWBewH+Af+DYEOiQ6VD/UP/A8A,https://www.hearthstonetopdecks.com/decks/savjzs-esl-legendary-series-week-8-fatigue-mage/,5080,11,Savjz,"January 18, 2015",Wild,Control,Tournament
10,Savjz’s Inven Invitational Midrange Paladin,Paladin,AAEBAZ8FDKIC+gaQB/YH+Qz7DPgNgQ6CDuwP9Q+eEAncA9IE+wT0Bc8GjwnqD+0PmRAA,https://www.hearthstonetopdecks.com/decks/savjzs-inven-invitational-midrange-paladin/,10200,6,Savjz,"January 21, 2015",Wild,Midrange,Tournament
10,Xixo’s Season 10 #1 Legend NA Deathrattle Hunter,Hunter,AAEBAR8KjQGiAscDhwTrB5cIsQjbCfoOnhAKqAK1A+0J/gz1DfcNxA72DoIQkBAA,https://www.hearthstonetopdecks.com/decks/xixos-season-10-1-legend-na-deathrattle-hunter/,4700,28,Xixo,"January 20, 2015",Wild,Midrange,Ladder
10,StrifeCro’s Season 10 #1 NA Ramp Druid,Druid,AAEBAZICCCTeBfgM+Qy5DfgNgg6iEAtA/gHZBPsEtAXEBpgHiwjkCNkNgQ4A,https://www.hearthstonetopdecks.com/decks/strifecros-season-10-1-na-ramp-druid/,11140,57,StrifeCro,"January 20, 2015",Wild,Ramp,Ladder
10,Savjz’s Inven Invitational Deathrattle Mage,Mage,AAEBAf0ECnH7BewHuQ34DYIO+g76D5sQnhAKwwH7AZYF2Q33DYEO9g6JD5UPkBAA,https://www.hearthstonetopdecks.com/decks/savjzs-inven-invitational-deathrattle-mage/,9180,6,Savjz,"January 21, 2015",Wild,Midrange,Tournament
10,Savjz’s Inven Invitational Deathrattle Hunter,Hunter,AAEBAR8GogLJBPoO+g+bEJ4QDKgCtQOHBLEI2wntCf4M9Q33DcQO9g6QEAA=,https://www.hearthstonetopdecks.com/decks/savjzs-inven-invitational-deathrattle-hunter/,4940,9,Savjz,"January 21, 2015",Wild,Midrange,Tournament
10,Updated: StrifeCro’s Season 10 Midrange Paladin,Paladin,AAEBAZ8FDKIC0gTeBfQF+gb4DPkM+wy5DfoO9Q+eEAncA88GsQiPCYEO6g/sD+0PkBAA,https://www.hearthstonetopdecks.com/decks/strifecros-season-10-midrange-paladin/,10880,54,StrifeCro,"January 21, 2015",Wild,Midrange,Ladder
10,ThijsNL’s Deck Wars S.3 Mech Mage,Mage,AAEBAf0EBsMBuQa4CIUQmRCeEAy7ApYFigb3DfYOiA+OD5QP/g+CEJAQlhAA,https://www.hearthstonetopdecks.com/decks/thijsnls-deck-wars-s-3-mech-mage/,4700,11,Thijsnl,"January 22, 2015",Wild,Midrange,Tournament
10,Gnimsh’s Season 10 Deathrattle Mage,Mage,AAEBAf0EBsMBuQa4CIUQmRCeEAy7ApYFigb3DfYOiA+OD5QP/g+CEJAQlhAA,https://www.hearthstonetopdecks.com/decks/gnimshs-season-10-deathrattle-mage/,4700,7,Gnimsh,"January 23, 2015",Wild,Midrange,Ladder
10,Zetalot’s Season 10 #1 EU Deathrattle Priest,Priest,AAEBAa0GCAiQAskG1Qq5DfoOiw+eEAse7QH7AeUE1QjSCtMK8gzZDf4N9g4A,https://www.hearthstonetopdecks.com/decks/zetalots-season-10-1-eu-deathrattle-priest/,7900,18,Zetalot,"January 23, 2015",Wild,Midrange,Ladder
10,Brian Kibler’s Season 10 Midrange Paladin,Paladin,AAEBAZ8FCqIC0gT0BfoGkAf4DPkM9Q+ZEJ4QCtwDzwaxCI8JgQ7qD+wP7Q+QEJUQAA==,https://www.hearthstonetopdecks.com/decks/brian-kiblers-season-10-midrange-paladin/,9740,5,Brian Kibler,"January 26, 2015",Wild,Midrange,Ladder
10,Kitkatz’s ESL Legendary Series Week 8 Control Warrior,Warrior,AAEBAQcI0gLyBf8H+Ay5DYIOnhCiEAudApEDogTUBJEG+Qz7DIEOjQ7lD5AQAA==,https://www.hearthstonetopdecks.com/decks/kitkatzs-esl-legendary-series-week-8-control-warrior/,12160,7,Kitkatz,"January 18, 2015",Wild,Control,Tournament
10,Chance’s Season 10 #1 NA Legend Midrange Paladin,Paladin,AAEBAZ8FCsgD3AP7BfoG+Ay5DfUN+g7rD54QCqICzwaxCI8J2Q2BDuoP7A/tD5AQAA==,https://www.hearthstonetopdecks.com/decks/chances-season-10-1-na-legend-midrange-paladin/,12060,2,Chance,"January 19, 2015",Wild,Midrange,Ladder
10,Savjz’s Season 10 Echo Midrange Mage,Mage,AAEBAf0EDk2VA8kD7QTeBewH+Qz7DLkN+A36DvoPnhCiEAiLA5YF9w2BDokOiQ+VD/UPAA==,https://www.hearthstonetopdecks.com/decks/savjzs-season-10-echo-midrange-mage/,9060,13,Savjz,"January 27, 2015",Wild,Midrange,Ladder
10,Updated: Ryzen’s Season 10 Oil Rogue,Rogue,AAEBAaIHBvYE7QWkB/gN+g71Dwy0AcsDzQO9BJsFuQaIB4UIqAjdCIYJrxAA,https://www.hearthstonetopdecks.com/decks/ryzens-season-10-oil-rogue/,5500,109,Ryzen,"February 3, 2015",Wild,Combo,Ladder
11,Faramir’s Pinnacle 3 Midrange Shaman,Shaman,AAEBAaoICCD7BfkMuQ3UD9oPnhCiEAu9Ae4B9QT+Bf8FuQbwB9kN9Q2RDtYPAA==,https://www.hearthstonetopdecks.com/decks/faramirs-pinnacle-3-midrange-shaman/,9600,6,Faramir,"February 26, 2015",Wild,Midrange,Tournament
11,Dog’s Pinnacle 3 Oil Rogue,Rogue,AAEBAaIHBrICvQTUBe0F8wz6Dgy0AcsDzQP2BJsFuQaIB4UIqAjdCIYJrxAA,https://www.hearthstonetopdecks.com/decks/dogs-pinnacle-3-oil-rogue/,6640,1,Dog,"February 26, 2015",Wild,Combo,Tournament
11,Ek0p’s Pinnacle 3 Mech Mage,Mage,AAEBAf0EBLgI+g6FEJ4QDcMBuwKWBfcNiA+MD44PlA/cD/4PghCQEJYQAA==,https://www.hearthstonetopdecks.com/decks/ek0ps-pinnacle-3-mech-mage/,5840,2,Ek0p,"February 26, 2015",Wild,Aggro,Tournament
11,Ek0p’s Pinnacle 3 Control Paladin,Paladin,AAEBAZ8FDNIE8gX0BfoG+Az5DLkNgQ76DusP9Q+eEAncA88GsQiPCdkN6g/sD+0PkBAA,https://www.hearthstonetopdecks.com/decks/ek0ps-pinnacle-3-control-paladin/,11120,0,Ek0p,"February 26, 2015",Wild,Control,Tournament
11,Ek0p’s Pinnacle 3 Oil Rogue,Rogue,AAEBAaIHBNQF7QX6DvUPDbQBywPNA/YEmwW5BogHhQioCN0IhgnzDK8QAA==,https://www.hearthstonetopdecks.com/decks/ek0ps-pinnacle-3-oil-rogue/,5120,2,Ek0p,"February 26, 2015",Wild,Combo,Tournament
11,Ek0p’s Pinnacle 3 Demonheart Warlock,Warlock,AAEBAf0GCpMBogLeBYkG+Qy5DYIOwQ/dD6IQCrYHjQjECMwI8wzZDYEO9Q+tEPwQAA==,https://www.hearthstonetopdecks.com/decks/ek0ps-pinnacle-3-demonheart-warlock/,8740,-4,Ek0p,"February 26, 2015",Wild,Control,Tournament
11,Faramir’s Pinnacle 3 Hybrid Druid,Druid,AAEBAZICCCTtA94FkAf5DLkN2Q2eEAtA/gHZBLQF5gXEBpgH5Aj4DYEOkBAA,https://www.hearthstonetopdecks.com/decks/faramirs-pinnacle-3-hybrid-druid/,9580,0,Faramir,"February 26, 2015",Wild,Midrange,Tournament
11,Faramir’s Pinnacle 3 Control Paladin,Paladin,AAEBAZ8FDKIC0gT6BvgM+Qz7DLkNgg76DuwP9Q+eEAncA/QFzwaxCI8JgQ7qD+0PkBAA,https://www.hearthstonetopdecks.com/decks/faramirs-pinnacle-3-control-paladin/,12080,0,Faramir,"February 26, 2015",Wild,Control,Tournament
11,Faramir’s Pinnacle 3 Control Warrior,Warrior,AAEBAQcKS6IC0ALSAvYCxQSQB/kMuQ2eEAqdApEDogTUBJEG/wf7DIEOjQ7lDwA=,https://www.hearthstonetopdecks.com/decks/faramirs-pinnacle-3-control-warrior/,13680,-4,Faramir,"February 26, 2015",Wild,Control,Tournament
11,Forsen’s Pinnacle 3 Hybrid Druid,Druid,AAEBAZICCCTtA/gM+Qy5DdkNgQ6eEAtA/gHZBLQF5gW5BsQGmAfkCPgNkBAA,https://www.hearthstonetopdecks.com/decks/forsens-pinnacle-3-hybrid-druid/,9580,-1,Forsen,"February 26, 2015",Wild,Midrange,Tournament
11,Forsen’s Pinnacle 3 Midrange Hunter,Hunter,AAEBAR8GjQGiAvYC6wf6Dp4QDKgCtQOHBLEI2wntCf4M9Q33DYEOxA6QEAA=,https://www.hearthstonetopdecks.com/decks/forsens-pinnacle-3-midrange-hunter/,6120,5,Forsen,"February 26, 2015",Wild,Midrange,Tournament
11,Forsen’s Pinnacle 3 Control Warrior,Warrior,AAEBAQcKS6IC0gL2AsUE/AT4DPkMuQ2eEAqdApEDogTUBJEG/wf7DIEOjQ7lDwA=,https://www.hearthstonetopdecks.com/decks/forsens-pinnacle-3-control-warrior/,12080,6,Forsen,"February 26, 2015",Wild,Control,Tournament
11,Forsen’s Pinnacle 3 Freeze Mage,Mage,AAEBAf0EBsUE7QW4CL8I9Q/8DwyKAawBwAH7AbsCyQOrBMsE7QSWBewH9w0A,https://www.hearthstonetopdecks.com/decks/forsens-pinnacle-3-freeze-mage/,7400,10,Forsen,"February 26, 2015",Wild,Control,Tournament
11,Kolento’s Pinnacle 3 Mech Mage,Mage,AAEBAf0EBLgI+g7+D54QDcMBuwKWBfcNiA+MD44PlA/cD4IQhRCQEJYQAA==,https://www.hearthstonetopdecks.com/decks/kolentos-pinnacle-3-mech-mage/,5840,8,Kolento,"February 26, 2015",Wild,Aggro,Tournament
11,Massan’s Pinnacle 3 Control Warrior,Warrior,AAEBAQcMS9AC0gL2AsUE1AT8BPIFkAf5DLkNnhAJnQKRA6IEkQb/B/sMgQ6NDuUPAA==,https://www.hearthstonetopdecks.com/decks/massans-pinnacle-3-control-warrior/,13580,7,Massan,"February 26, 2015",Wild,Control,Tournament
11,Massan’s Pinnacle 3 Oil Rogue,Rogue,AAEBAaIHBNQF7QX6DpAQDbQBywPNA/YEmwW5BogHhQioCN0IhgnzDK8QAA==,https://www.hearthstonetopdecks.com/decks/massans-pinnacle-3-oil-rogue/,5120,9,Massan,"February 26, 2015",Wild,Combo,Tournament
11,Massan’s Pinnacle 3 Midrange Hunter,Hunter,AAEBAR8GjQHyAaIC6wf6Dp4QDKgCtQOHBLEI2wntCf4M9Q33DYEOxA6QEAA=,https://www.hearthstonetopdecks.com/decks/massans-pinnacle-3-midrange-hunter/,4560,4,Massan,"February 26, 2015",Wild,Midrange,Tournament
11,Massan’s Pinnacle 3 Hybrid Druid,Druid,AAEBAZICBiTtA94F+Qy5DZ4QDED+AdkEtAXmBbkGxAaYB+QI+A2BDpAQAA==,https://www.hearthstonetopdecks.com/decks/massans-pinnacle-3-hybrid-druid/,8140,5,Massan,"February 26, 2015",Wild,Midrange,Tournament
11,Kolento’s Pinnacle 3 Hybrid Druid,Druid,AAEBAZICCCTtA7kGkAf5DLkN2Q2eEAtA/gHZBLQF5gXEBpgH5Aj4DYEOkBAA,https://www.hearthstonetopdecks.com/decks/kolentos-pinnacle-3-hybrid-druid/,9580,3,Kolento,"February 26, 2015",Wild,Midrange,Tournament
11,Xixo’s Pinnacle 3 Control Paladin,Paladin,AAEBAZ8FDqIC0gT0BfsF+gaQB9sK+Qy5DdkNgQ76DusPnhAI3APPBrEIjwnqD+wP7Q+QEAA=,https://www.hearthstonetopdecks.com/decks/xixos-pinnacle-3-control-paladin/,11240,0,Xixo,"February 26, 2015",Wild,Control,Tournament
11,Xixo’s Pinnacle 3 Oil Rogue,Rogue,AAEBAaIHBNQF7QX4DfoODbQBywPNA/YEmwW5BogHhQioCN0IhgnzDK8QAA==,https://www.hearthstonetopdecks.com/decks/xixos-pinnacle-3-oil-rogue/,5480,6,Xixo,"February 26, 2015",Wild,Combo,Tournament
11,Xixo’s Pinnacle 3 Combo Druid,Druid,AAEBAZICCPYC+Ay5DfgNhA6FDvoOnhALQP4B7QPZBLQF5gXEBpgH5Aj5DJAQAA==,https://www.hearthstonetopdecks.com/decks/xixos-pinnacle-3-combo-druid/,14440,2,Xixo,"February 26, 2015",Wild,Combo,Tournament
11,Kolento’s Pinnacle 3 Egg Warlock,Warlock,AAEBAf0GCqIC3AL3BNkH8wz5DLkN3Q/1D60QCpMB8gH7Bc4G2Q31DfoNjg6UEPwQAA==,https://www.hearthstonetopdecks.com/decks/kolentos-pinnacle-3-egg-warlock/,3720,5,Kolento,"February 26, 2015",Wild,Midrange,Tournament
11,Kolento’s Pinnacle 3 Oil Rogue,Rogue,AAEBAaIHBLIC7QX6Dq8QDbQBywPNA/YEmwW5BogHhQioCN0IhgnzDJAQAA==,https://www.hearthstonetopdecks.com/decks/kolentos-pinnacle-3-oil-rogue/,6680,5,Kolento,"February 26, 2015",Wild,Combo,Tournament
11,Xixo’s Pinnacle 3 Face Hunter,Hunter,AAEBAR8GjQGiArUDrwSXCNsPDPIBoQKoAtIDyQSSBbEI2wn+DPUN9w2QEAA=,https://www.hearthstonetopdecks.com/decks/xixos-pinnacle-3-face-hunter/,2840,8,Xixo,"February 26, 2015",Wild,Aggro,Tournament
12,Savjz’s Viagame House Cup 2 Midrange Paladin,Paladin,AAEBAZ8FDqIC0gT0BfsF+gaQB/kMuQ3ZDYEO+g7rD+wPnhAI3APPBrEIjwn4DeoP7Q+QEAA=,https://www.hearthstonetopdecks.com/decks/savjzs-viagame-house-cup-2-midrange-paladin/,11540,0,Savjz,"March 29, 2015",Wild,Midrange,Tournament
12,Roger’s Viagame House Cup 2 Midrange Priest,Priest,AAEBAa0GBMkGkAe5DZwQDR7cAe0BkALlBPYH1QjSCtMK8gyBDo0PkA8A,https://www.hearthstonetopdecks.com/decks/rogers-viagame-house-cup-2-midrange-priest/,5840,8,Roger,"March 29, 2015",Wild,Midrange,Tournament
12,Forsen’s Viagame House Cup 2 Midrange Paladin,Paladin,AAEBAZ8FDKIC0gT0BfsF+gb4DPkMuQ3ZDfoO6w+eEAncA88GsQiPCYEO6g/sD+0PkBAA,https://www.hearthstonetopdecks.com/decks/forsens-viagame-house-cup-2-midrange-paladin/,11240,0,Forsen,"March 29, 2015",Wild,Midrange,Tournament
12,Roger’s Viagame House Cup 2 Control Warrior,Warrior,AAEBAQcMS9AC0gL2AsUE+wT8BJAH/wf5DLkNnhAJnQKRA6IE1ASRBvsMgQ6NDuUPAA==,https://www.hearthstonetopdecks.com/decks/rogers-viagame-house-cup-2-control-warrior/,13640,5,Roger,"March 29, 2015",Wild,Control,Tournament
12,Roger’s Viagame House Cup 2 Midrange Paladin,Paladin,AAEBAZ8FCqIC0gT6BpAH+Qy5DfoO6w/sD54QCtwD9AXPBrEIjwnZDYEO6g/tD5AQAA==,https://www.hearthstonetopdecks.com/decks/rogers-viagame-house-cup-2-midrange-paladin/,10880,0,Roger,"March 29, 2015",Wild,Midrange,Tournament
12,Firebat’s Viagame House Cup 2 Troll Control Warrior,Warrior,AAEBAQcI0gL2AvIFqgb5DLkN+g6eEAudApED1ASOBZEG+wyBDo0O5Q+QEJMQAA==,https://www.hearthstonetopdecks.com/decks/firebats-viagame-house-cup-2-troll-control-warrior/,10160,5,Firebat,"March 29, 2015",Wild,Control,Tournament
12,Hoej’s Viagame House Cup 2 Oil Rogue,Rogue,AAEBAaIHBrICvQT2BKQH+g6eEAy0AcsDzQObBbkGiAeoCN0IhgnzDJAQrxAA,https://www.hearthstonetopdecks.com/decks/hoejs-viagame-house-cup-2-oil-rogue/,6620,2,Hoej,"March 29, 2015",Wild,Combo,Tournament
12,Hoej’s Viagame House Cup 2 Midrange Priest,Priest,AAEBAa0GBMkGuQ2PDpwQDR7cAe0BkALlBPYH1QjSCtMK8gyBDo0PkA8A,https://www.hearthstonetopdecks.com/decks/hoejs-viagame-house-cup-2-midrange-priest/,4280,1,Hoej,"March 29, 2015",Wild,Midrange,Tournament
12,Hoej’s Viagame House Cup 2 Face Hunter,Hunter,AAEBAR8IjQGiAocErwTJBOIHlwjbDwvyAaECqAK1A9IDkgWxCNsJ/gz1DfcNAA==,https://www.hearthstonetopdecks.com/decks/hoejs-viagame-house-cup-2-face-hunter/,2800,7,Hoej,"March 29, 2015",Wild,Aggro,Tournament
